event_id,session_id,customer_id,event_type,page_url,event_timestamp,product_id
EVT-001442,693da46c-37f3-9aac-e2ad-828b113c9f25,CUS-00309,page_view,https://shopco.com/products/books,2023-05-27 00:00:00,
EVT-001443,fd93754a-ca90-001c-8943-314fb668705d,,page_view,https://shopco.com/search,2022-09-15 00:00:00,
EVT-001444,a180f402-fb3e-127f-5308-e1f29990e4a9,CUS-00398,page_view,https://shopco.com/search,2022-12-07 00:00:00,
EVT-001445,b00832da-e24b-a9d4-c2ff-d690a2a6861a,CUS-00326,page_view,https://shopco.com/account,2022-03-11 00:00:00,
EVT-001446,95c4fab0-e97f-995d-9bc8-d6f60484a1b3,CUS-00460,checkout_start,https://shopco.com/deals,2023-06-08 00:00:00,
EVT-001447,03671560-fd06-875b-b462-931f966456be,CUS-00239,product_view,https://shopco.com/products/electronics,2023-09-24 00:00:00,PRD-0065
EVT-001448,6db2094b-bce7-e298-3c84-78214f10b422,CUS-00250,page_view,https://shopco.com/products/books,2022-03-23 00:00:00,
EVT-001449,4beef160-7fac-89fe-5fe0-c7c32336d60b,CUS-00207,page_view,https://shopco.com/search,2023-01-20 00:00:00,
EVT-001450,b9add00a-ec64-8a9b-3cf1-c29e09b4413c,,product_view,https://shopco.com/account,2024-01-27 00:00:00,PRD-0083
EVT-001451,a4c31af7-514a-36bf-4733-4b73225f52ab,CUS-00041,checkout_start,https://shopco.com/products/sports,2024-03-21 00:00:00,
EVT-001452,0610c42d-c024-1ac1-49d8-3188d00dcc4f,CUS-00235,purchase,https://shopco.com/home,2022-12-17 00:00:00,PRD-0083
EVT-001453,eaecf4e0-e819-09ce-0dd7-cac28a1055c5,,product_view,https://shopco.com/cart,2024-03-31 00:00:00,PRD-0027
EVT-001454,5256cd59-857f-2f3e-61a9-0fb1df69a560,CUS-00188,product_view,https://shopco.com/account,2023-10-07 00:00:00,PRD-0078
EVT-001455,11ea8815-7ddc-44f5-deaf-9631108abb5c,CUS-00198,page_view,https://shopco.com/products/electronics,2023-10-12 00:00:00,
EVT-001456,177d8b26-2024-c407-3447-c34af032c262,CUS-00178,page_view,https://shopco.com/products/books,2023-07-17 00:00:00,
EVT-001457,b998e2d3-6d1e-0d7d-1402-96ee81e6935f,CUS-00479,product_view,https://shopco.com/checkout,2022-06-18 00:00:00,PRD-0031
EVT-001458,3fbc75e0-9b19-1112-2d2a-e08e6c8c5d0e,CUS-00311,product_view,https://shopco.com/checkout,2023-08-14 00:00:00,PRD-0032
EVT-001459,4598ab17-338f-0430-a2b6-eddcf7bce0ef,CUS-00493,search,https://shopco.com/products/clothing,2023-01-04 00:00:00,
EVT-001460,6c35e33c-70fe-05a1-7880-adc62af2b718,,purchase,https://shopco.com/products/books,2024-01-23 00:00:00,PRD-0049
EVT-001461,7b64665c-cb26-a809-f429-73f5d1d18e0b,CUS-00021,purchase,https://shopco.com/deals,2023-03-14 00:00:00,PRD-0020
EVT-001462,4cdbf99e-ebe9-8dd4-e80d-9169c24489e1,,page_view,https://shopco.com/products/sports,2022-06-06 00:00:00,
EVT-001463,4e4c01f6-76b1-d8fa-6165-2fd341dddedf,CUS-00465,page_view,https://shopco.com/checkout,2023-01-20 00:00:00,
EVT-001464,b7014925-22fb-e906-554e-d52c126aa315,CUS-00481,search,https://shopco.com/cart,2022-06-08 00:00:00,
EVT-001465,baf9706d-802d-dcc4-dc95-6e3103491b41,CUS-00384,product_view,https://shopco.com/account,2023-02-19 00:00:00,PRD-0001
EVT-001466,625046c0-5f86-6c8e-be00-6ccbf8723487,,purchase,https://shopco.com/checkout,2023-10-19 00:00:00,PRD-0051
EVT-001467,fe12ace5-09f0-8f24-e28f-553768a64d97,CUS-00128,page_view,https://shopco.com/deals,2023-08-03 00:00:00,
EVT-001468,f5044d15-6fb1-38c2-c350-bf4f31b8f079,CUS-00262,page_view,https://shopco.com/home,2023-06-06 00:00:00,
EVT-001469,b24ae6e3-5e41-1475-b040-d75aa28e0841,CUS-00060,search,https://shopco.com/deals,2023-03-11 00:00:00,
EVT-001470,d0290d6b-ebe5-5cc4-08d5-7cf77a4c38ef,CUS-00371,product_view,https://shopco.com/products/electronics,2023-12-16 00:00:00,PRD-0032
EVT-001471,f1bb5d9b-7499-bb6b-9afd-d46442e6918c,,page_view,https://shopco.com/search,2022-09-18 00:00:00,
EVT-001472,d76d9612-a9a0-758e-f3a7-bd25940e3521,CUS-00166,product_view,https://shopco.com/products/electronics,2022-04-30 00:00:00,PRD-0078
EVT-001473,62649ce8-eab8-d5be-b62c-09bfa4f73a30,CUS-00408,page_view,https://shopco.com/products/books,2022-03-24 00:00:00,
EVT-001474,40bc2b56-6d47-72f8-d46a-77af2a736a67,CUS-00310,product_view,https://shopco.com/products/sports,2023-06-30 00:00:00,PRD-0055
EVT-001475,c0a15dbc-695f-34ff-bbe3-0fd24ed7b3f3,CUS-00092,purchase,https://shopco.com/products/clothing,2023-10-14 00:00:00,PRD-0076
EVT-001476,bfacc63e-44de-950f-2488-dee3d0713f73,CUS-00215,checkout_start,https://shopco.com/deals,2023-12-17 00:00:00,
EVT-001477,7de1936b-d0fe-e4f1-2b1c-2d3dfcadb3fd,CUS-00002,add_to_cart,https://shopco.com/products/clothing,2022-03-13 00:00:00,PRD-0001
EVT-001478,bba8a7e5-49d0-aac1-a78e-b37c6ab62dbf,CUS-00442,purchase,https://shopco.com/search,2022-06-30 00:00:00,PRD-0068
EVT-001479,32b1792b-2263-960a-b43c-6fef2fb7e9bd,CUS-00499,checkout_start,https://shopco.com/search,2023-05-30 00:00:00,
EVT-001480,366b3575-d07a-9518-912c-f322735e8153,CUS-00191,page_view,https://shopco.com/cart,2022-03-02 00:00:00,
EVT-001481,4264e318-311f-5d4a-c258-9de2cf265489,CUS-00419,page_view,https://shopco.com/account,2023-10-04 00:00:00,
EVT-001482,146e6a4f-2a87-3e02-a2ed-50b9de4cf8bc,CUS-00301,page_view,https://shopco.com/products/clothing,2023-01-22 00:00:00,
EVT-001483,07983bc0-5797-44ba-1073-80cb46d9e34d,,page_view,https://shopco.com/cart,2023-05-05 00:00:00,
EVT-001484,026f05f6-19ce-a0c3-c2b2-547dac3cebe3,CUS-00063,search,https://shopco.com/checkout,2024-02-09 00:00:00,
EVT-001485,fcd49681-ca09-7b17-951b-2503aa528f85,CUS-00043,page_view,https://shopco.com/products/clothing,2022-08-05 00:00:00,
EVT-001486,fca54576-8523-93d7-9a5d-376e602ba256,CUS-00273,page_view,https://shopco.com/account,2023-04-30 00:00:00,
EVT-001487,5eebc618-5628-2768-6df0-ac3c9ab8180f,,checkout_start,https://shopco.com/home,2022-11-19 00:00:00,
EVT-001488,9c5dfb8d-60e1-2973-6602-37edaa429203,CUS-00059,product_view,https://shopco.com/home,2024-06-13 00:00:00,PRD-0047
EVT-001489,74f8a913-00ca-280f-19a5-3942ce67b962,CUS-00412,checkout_start,https://shopco.com/search,2022-01-27 00:00:00,
EVT-001490,f378cb94-478b-2f00-87d7-5309de772156,CUS-00255,page_view,https://shopco.com/home,2023-04-08 00:00:00,
EVT-001491,301c8108-a904-babd-69c2-aa1783d1677a,CUS-00004,search,https://shopco.com/home,2022-01-18 00:00:00,
EVT-001492,cebc1bd7-f837-8be2-0bb6-8d75df996726,CUS-00334,checkout_start,https://shopco.com/account,2022-08-28 00:00:00,
EVT-001493,cb40fcdd-9cd2-da08-bd3c-83c3667139de,CUS-00084,search,https://shopco.com/home,2023-03-15 00:00:00,
EVT-001494,b3126a11-db6a-e7db-a888-e7affca39bae,CUS-00103,search,https://shopco.com/deals,2022-10-28 00:00:00,
EVT-001495,92678e10-e050-df24-8522-496adeaf0fa9,,product_view,https://shopco.com/products/electronics,2022-05-11 00:00:00,PRD-0019
EVT-001496,d51528af-4d25-298f-164b-85f0cbfc721c,,search,https://shopco.com/products/sports,2024-06-14 00:00:00,
EVT-001497,f47e3ca0-723f-d85a-e57b-084d2b0582e0,CUS-00119,search,https://shopco.com/account,2023-11-10 00:00:00,
EVT-001498,f1b7bd1e-c0d5-2828-2ba1-7f78362e17d4,,product_view,https://shopco.com/products/clothing,2022-04-19 00:00:00,PRD-0032
EVT-001499,53958e5c-edd0-ce02-edd3-2be929052dd7,CUS-00393,purchase,https://shopco.com/checkout,2022-08-14 00:00:00,PRD-0004
EVT-001500,abac8660-e5c3-45fc-f395-c21379eef2c0,CUS-00127,add_to_cart,https://shopco.com/search,2023-07-02 00:00:00,PRD-0086
EVT-001501,55327432-b118-cad6-cba8-8a28172730d8,CUS-00230,search,https://shopco.com/products/books,2024-02-24 00:00:00,
EVT-001502,e900b66f-6083-bf88-57dd-a51ea4dc4d4e,CUS-00391,page_view,https://shopco.com/products/sports,2024-05-26 00:00:00,
EVT-001503,4a7d6fa1-1d9d-db86-4253-fb27393aa0a9,CUS-00090,purchase,https://shopco.com/products/clothing,2022-04-02 00:00:00,PRD-0030
EVT-001504,302b0401-efed-098b-979a-7368bd96bb0a,CUS-00119,checkout_start,https://shopco.com/products/books,2023-01-12 00:00:00,
EVT-001505,61547769-f43d-d740-5039-2a8cda73dae0,,page_view,https://shopco.com/products/electronics,2022-11-15 00:00:00,
EVT-001506,d8dcc3a5-309a-8327-891d-47fe970e287a,CUS-00398,page_view,https://shopco.com/deals,2022-11-24 00:00:00,
EVT-001507,cbebb43f-ef15-b821-ade6-bf3ccc2a261d,CUS-00130,checkout_start,https://shopco.com/products/sports,2023-11-11 00:00:00,
EVT-001508,da3465d9-89cd-90e7-025a-2dd465333140,CUS-00472,product_view,https://shopco.com/home,2022-05-29 00:00:00,PRD-0014
EVT-001509,25bdab14-74ae-4b96-ae13-3adc7ff5088e,,add_to_cart,https://shopco.com/checkout,2022-05-30 00:00:00,PRD-0029
EVT-001510,809bd813-4f13-823b-51f4-a72499503858,CUS-00127,page_view,https://shopco.com/checkout,2024-05-18 00:00:00,
EVT-001511,7eb9fe2d-3738-7270-d424-d9f3a18e4440,CUS-00299,search,https://shopco.com/deals,2022-03-02 00:00:00,
EVT-001512,35eabd3e-b77d-ff3a-d3f0-405827177e59,CUS-00231,checkout_start,https://shopco.com/products/electronics,2024-06-05 00:00:00,
EVT-001513,644d852c-ba36-96cc-7ccd-1ac6db55daf5,CUS-00307,page_view,https://shopco.com/search,2022-01-23 00:00:00,
EVT-001514,fd853cf8-7932-28b9-ad8a-c4bc6c24dcaa,CUS-00357,purchase,https://shopco.com/deals,2023-02-05 00:00:00,PRD-0044
EVT-001515,4849032c-4875-4d16-ba0c-96e28720d00f,CUS-00200,page_view,https://shopco.com/products/sports,2023-02-08 00:00:00,
EVT-001516,ca9128fb-c094-8932-52cb-8f692182b518,,page_view,https://shopco.com/products/electronics,2024-05-20 00:00:00,
EVT-001517,233731e0-93c0-9687-29e7-e176a79617c4,CUS-00453,add_to_cart,https://shopco.com/account,2022-10-26 00:00:00,PRD-0059
EVT-001518,bf95ff33-cdea-6f52-37d7-cab335b33f54,CUS-00201,page_view,https://shopco.com/products/electronics,2023-01-06 00:00:00,
EVT-001519,dbc21e42-fd0d-4cb1-c916-7a93ada63c4b,CUS-00152,page_view,https://shopco.com/deals,2023-03-14 00:00:00,
EVT-001520,5b078b11-1896-9587-0e6b-bde0ed0d6017,CUS-00486,page_view,https://shopco.com/search,2022-02-23 00:00:00,
EVT-001521,56a701ab-a66c-cf43-83f3-8f4efaf36aec,,page_view,https://shopco.com/deals,2022-06-02 00:00:00,
EVT-001522,658a8377-3da8-b37a-1e69-d7ef08b3c111,,purchase,https://shopco.com/checkout,2023-12-06 00:00:00,PRD-0032
EVT-001523,c69e17c9-6018-5b17-bec5-715ca71db3a6,,page_view,https://shopco.com/products/clothing,2024-03-07 00:00:00,
EVT-001524,61d15db2-a67a-c70a-d175-3cd1dd69cf6b,CUS-00282,search,https://shopco.com/account,2023-01-12 00:00:00,
EVT-001525,1f3ec572-1527-b2ac-1ddb-4f151eb85863,,page_view,https://shopco.com/products/sports,2022-08-19 00:00:00,
EVT-001526,9297eaac-fcc2-ed18-92ae-f13c963bd564,CUS-00492,page_view,https://shopco.com/checkout,2023-12-12 00:00:00,
EVT-001527,624b31d7-2e5c-58ad-97c6-eb3ccb5a1c0e,CUS-00496,page_view,https://shopco.com/deals,2022-11-02 00:00:00,
EVT-001528,b6b98240-1041-6cbc-5342-34cf1974fb71,,page_view,https://shopco.com/search,2023-02-20 00:00:00,
EVT-001529,89529c51-d145-3eb7-8e59-f57964cfd9b9,,page_view,https://shopco.com/account,2022-03-07 00:00:00,
EVT-001530,f736df7e-351c-586a-c0c3-d59ec0e5ea1a,,page_view,https://shopco.com/products/clothing,2022-07-05 00:00:00,
EVT-001531,ccee6b1c-727d-da84-8e02-3ef0015ce9f4,CUS-00322,page_view,https://shopco.com/products/clothing,2022-02-10 00:00:00,
EVT-001532,29451370-a713-72ab-34cb-7b9a933882b3,CUS-00090,page_view,https://shopco.com/products/sports,2022-09-20 00:00:00,
EVT-001533,8192ef8f-1fed-7603-fadc-970415a905b4,CUS-00306,page_view,https://shopco.com/home,2023-07-12 00:00:00,
EVT-001534,a87d21ff-f1fa-7e6a-fa23-6dbb6c4d1774,CUS-00001,page_view,https://shopco.com/cart,2022-11-04 00:00:00,
EVT-001535,e79524eb-84fa-3889-f21f-9823f23b1efb,CUS-00301,page_view,https://shopco.com/products/sports,2023-04-01 00:00:00,
EVT-001536,501c93a3-b1f2-2be5-7d8d-a92b93baf4a3,,page_view,https://shopco.com/home,2023-09-13 00:00:00,
EVT-001537,3cb29bf1-0b73-ca1c-d1dc-01e5a9a14475,CUS-00038,product_view,https://shopco.com/cart,2022-05-26 00:00:00,PRD-0013
EVT-001538,8d548038-9a26-2279-225b-74adf519ab52,CUS-00222,add_to_cart,https://shopco.com/products/books,2023-01-03 00:00:00,PRD-0028
EVT-001539,13093c17-6c09-2d0a-9f4f-e355baa6961c,,add_to_cart,https://shopco.com/checkout,2022-09-24 00:00:00,PRD-0017
EVT-001540,74c0db3e-666a-4a82-29cf-4c70e75641e0,CUS-00086,purchase,https://shopco.com/checkout,2023-11-24 00:00:00,PRD-0084
EVT-001541,a12b61ae-1210-1787-3429-ce3b89310697,CUS-00276,purchase,https://shopco.com/cart,2024-01-02 00:00:00,PRD-0019
EVT-001542,d20cd375-a5d4-53c4-a845-fee9904ada37,,checkout_start,https://shopco.com/products/books,2022-06-17 00:00:00,
EVT-001543,6f023006-c9ac-376c-fe11-230e50fcfdaa,CUS-00389,purchase,https://shopco.com/products/electronics,2023-09-11 00:00:00,PRD-0020
EVT-001544,1c285022-880e-6ddd-1fe7-2d214526ed62,,product_view,https://shopco.com/deals,2022-03-09 00:00:00,PRD-0010
EVT-001545,e8c44e4c-5ce1-bcc2-16c7-02a1a3e2ac17,CUS-00342,checkout_start,https://shopco.com/checkout,2022-05-30 00:00:00,
EVT-001546,fabf8aef-608d-4b54-1913-0b900286675d,CUS-00228,product_view,https://shopco.com/deals,2022-04-18 00:00:00,PRD-0036
EVT-001547,e0218caf-ba73-aa4e-86c7-1c162cfcbb3f,CUS-00314,page_view,https://shopco.com/products/books,2024-04-21 00:00:00,
EVT-001548,b3510ddc-5951-8620-8769-ee241875589a,,search,https://shopco.com/checkout,2023-07-19 00:00:00,
EVT-001549,2bb61a4e-0c47-5261-e585-a0a5195c663b,CUS-00326,add_to_cart,https://shopco.com/deals,2022-07-05 00:00:00,PRD-0078
EVT-001550,f7ceddc4-ad85-1456-bdc5-a633ce5b961f,,checkout_start,https://shopco.com/products/sports,2023-09-01 00:00:00,
EVT-001551,026e6d11-4251-d2f0-20a8-926097a1a2f6,,purchase,https://shopco.com/search,2023-11-05 00:00:00,PRD-0062
EVT-001552,bc44a417-914b-a9bb-60f9-1495248607c2,CUS-00274,page_view,https://shopco.com/products/electronics,2024-01-13 00:00:00,
EVT-001553,ad9f835f-3fc5-c786-c70c-15e3b51ee0dd,,checkout_start,https://shopco.com/deals,2023-12-25 00:00:00,
EVT-001554,5a9fd637-fc7a-a2dc-705f-aecd2edff02e,CUS-00480,search,https://shopco.com/products/sports,2022-10-21 00:00:00,
EVT-001555,e1a29ffa-b7ed-70cf-f111-be9e8545b11f,CUS-00235,add_to_cart,https://shopco.com/checkout,2023-10-13 00:00:00,PRD-0055
EVT-001556,c544a049-6811-5a5c-4e3f-d50bf28c635f,CUS-00321,page_view,https://shopco.com/products/clothing,2023-10-12 00:00:00,
EVT-001557,f1e2cce7-3d73-0c3b-bade-33a013a22a82,CUS-00096,page_view,https://shopco.com/search,2023-08-13 00:00:00,
EVT-001558,8ddd6a3e-492d-85a7-be50-150015a75ed9,,page_view,https://shopco.com/products/electronics,2023-03-11 00:00:00,
EVT-001559,af642572-83d7-cafc-7f70-29737acabb76,,page_view,https://shopco.com/products/sports,2023-12-16 00:00:00,
EVT-001560,30afe613-9dc4-f583-038e-f7af67ccfa38,CUS-00008,page_view,https://shopco.com/deals,2023-12-21 00:00:00,
EVT-001561,a942b4d7-bd2d-ffff-fe85-544c3e859c67,,checkout_start,https://shopco.com/products/books,2022-02-13 00:00:00,
EVT-001562,ee20a0b5-acad-7c07-2b24-ef63f6f32192,,search,https://shopco.com/cart,2022-06-29 00:00:00,
EVT-001563,8380d397-2221-2e52-d6e3-81035df70cc1,CUS-00362,page_view,https://shopco.com/products/electronics,2023-03-09 00:00:00,
EVT-001564,f8401eea-5f8f-8538-2ba4-d656610c5ade,CUS-00116,search,https://shopco.com/home,2023-11-27 00:00:00,
EVT-001565,1e2c6d4b-db99-2f51-c433-b3bdd9cc8656,CUS-00298,product_view,https://shopco.com/checkout,2023-05-10 00:00:00,PRD-0070
EVT-001566,a194c7b1-bcef-40f8-0092-6d61368b7d68,,add_to_cart,https://shopco.com/deals,2022-08-11 00:00:00,PRD-0034
EVT-001567,0911e215-e4b7-0864-d362-dea783f9b580,CUS-00475,add_to_cart,https://shopco.com/products/books,2024-05-18 00:00:00,PRD-0083
EVT-001568,9d9363ea-0182-144d-5b12-0b1b0eb81b17,CUS-00472,search,https://shopco.com/home,2022-11-02 00:00:00,
EVT-001569,e3e3e73b-5987-5c7d-0151-ccb01b6f1a9e,CUS-00191,checkout_start,https://shopco.com/deals,2022-12-30 00:00:00,
EVT-001570,329245ba-7df6-bc1d-6e49-28ac19f145cc,CUS-00087,page_view,https://shopco.com/products/sports,2023-06-11 00:00:00,
EVT-001571,7cc70b17-e9c1-84ce-1fb4-26c06924e248,CUS-00008,page_view,https://shopco.com/search,2024-02-27 00:00:00,
EVT-001572,4c9df049-5fd2-bec3-6536-3c77787fb578,CUS-00374,add_to_cart,https://shopco.com/deals,2022-07-06 00:00:00,PRD-0029
EVT-001573,d6e0217c-a801-f15e-7046-425dfd474d95,CUS-00450,add_to_cart,https://shopco.com/search,2022-05-24 00:00:00,PRD-0014
EVT-001574,5bf6f06d-017c-c74e-6f18-0343bf415c98,CUS-00204,checkout_start,https://shopco.com/products/clothing,2022-07-14 00:00:00,
EVT-001575,be71cd60-6bca-4f86-6500-f7932238dfc6,CUS-00340,add_to_cart,https://shopco.com/products/electronics,2022-06-14 00:00:00,PRD-0006
EVT-001576,440b71a6-fba1-3732-aa4d-5bb8f5aed2e9,CUS-00122,product_view,https://shopco.com/deals,2023-05-16 00:00:00,PRD-0062
EVT-001577,209f839f-b6dd-bd11-ae86-4837ccc10250,CUS-00333,search,https://shopco.com/deals,2023-05-29 00:00:00,
EVT-001578,caef3c9e-1b9d-ff1b-f52a-6cbf1c17729f,CUS-00022,purchase,https://shopco.com/search,2022-06-09 00:00:00,PRD-0017
EVT-001579,af374e8c-c473-5700-037e-7f6080000fac,CUS-00243,checkout_start,https://shopco.com/products/electronics,2023-11-26 00:00:00,
EVT-001580,bcc8509b-98da-ae8c-f9f7-e0046dfe8745,CUS-00009,checkout_start,https://shopco.com/deals,2023-05-07 00:00:00,
EVT-001581,6dcfcb58-c2ca-55ed-1526-3fef7c65dbfb,CUS-00254,add_to_cart,https://shopco.com/products/books,2022-06-06 00:00:00,PRD-0037
EVT-001582,1d71f339-c448-42af-47f8-b6f13fdd0e2b,CUS-00270,page_view,https://shopco.com/cart,2023-11-14 00:00:00,
EVT-001583,cf590b8e-c860-22c4-b4da-9f0479510a45,CUS-00106,purchase,https://shopco.com/products/sports,2023-09-18 00:00:00,PRD-0026
EVT-001584,9758a25f-dad8-e2da-fe17-ddb3304c9c7b,,page_view,https://shopco.com/search,2022-08-23 00:00:00,
EVT-001585,461bcbc3-09d2-61e0-66ba-7e5121de2360,CUS-00197,page_view,https://shopco.com/search,2023-03-13 00:00:00,
EVT-001586,dd460c91-1747-8b5c-331b-d6029dd0ce04,CUS-00053,page_view,https://shopco.com/deals,2023-02-22 00:00:00,
EVT-001587,560fc071-38c6-430f-3b3e-d7bdfae96dd3,CUS-00437,add_to_cart,https://shopco.com/account,2022-03-04 00:00:00,PRD-0082
EVT-001588,44ed4fd5-1c2c-8fb1-4de5-f2f70d394b57,CUS-00373,purchase,https://shopco.com/checkout,2022-12-26 00:00:00,PRD-0083
EVT-001589,2e874651-0c2c-a7fa-e525-aeaf51e11799,CUS-00042,purchase,https://shopco.com/products/electronics,2022-02-23 00:00:00,PRD-0032
EVT-001590,47b885fa-78d8-cdd6-490a-886c36442939,,checkout_start,https://shopco.com/products/clothing,2023-03-18 00:00:00,
EVT-001591,5d13a906-7dc4-f12b-f2c5-a2da40944f95,CUS-00343,page_view,https://shopco.com/checkout,2022-04-25 00:00:00,
EVT-001592,8d40aeb2-aed6-90cc-037f-5347ab402561,CUS-00134,page_view,https://shopco.com/home,2023-01-05 00:00:00,
EVT-001593,87638104-96c2-e045-c75f-fb36be30cae9,,checkout_start,https://shopco.com/home,2022-09-01 00:00:00,
EVT-001594,e31f2212-1654-c83f-6251-0f01959677e9,CUS-00109,add_to_cart,https://shopco.com/search,2023-10-07 00:00:00,PRD-0027
EVT-001595,e9846baa-f7e4-7c8c-9628-e4290a81870a,,page_view,https://shopco.com/cart,2022-07-17 00:00:00,
EVT-001596,f11afc00-132b-4f36-1940-4d24eced9c30,,search,https://shopco.com/products/books,2022-12-18 00:00:00,
EVT-001597,88973a4a-33b6-36dc-c2d0-1c42fd595978,CUS-00158,add_to_cart,https://shopco.com/products/electronics,2022-05-11 00:00:00,PRD-0061
EVT-001598,e43f05c8-40a5-82f7-b62b-9f628ced48ea,,product_view,https://shopco.com/home,2023-01-10 00:00:00,PRD-0054
EVT-001599,e92d6961-1e0f-d29b-b7a2-ab33a13ecf15,CUS-00447,search,https://shopco.com/products/clothing,2023-05-10 00:00:00,
EVT-001600,ca77736e-80fd-963d-f3d3-6295ee6bcb89,CUS-00023,purchase,https://shopco.com/search,2023-09-06 00:00:00,PRD-0068
EVT-001601,90f0d47c-f4af-8005-0ba2-4c4f4a26eb59,CUS-00063,add_to_cart,https://shopco.com/cart,2024-01-29 00:00:00,PRD-0017
EVT-001602,8373edf3-dec9-1438-884f-f1a7af481fc0,CUS-00077,purchase,https://shopco.com/search,2023-03-25 00:00:00,PRD-0064
EVT-001603,9b72a9fe-669e-098d-63e7-3896c784ef4b,CUS-00279,purchase,https://shopco.com/cart,2022-07-08 00:00:00,PRD-0072
EVT-001604,9794b389-37c2-3f27-9267-e7e628f5f5c2,CUS-00010,page_view,https://shopco.com/products/sports,2023-04-12 00:00:00,
EVT-001605,b5502e2b-4bde-7d88-3867-f62dda3bce8e,CUS-00275,add_to_cart,https://shopco.com/products/sports,2022-05-02 00:00:00,PRD-0039
EVT-001606,3cfbc642-8897-c497-0bad-4234395370c0,CUS-00299,page_view,https://shopco.com/products/electronics,2023-10-17 00:00:00,
EVT-001607,ed601f49-471b-0cc7-e233-c597f129ed2f,CUS-00137,page_view,https://shopco.com/checkout,2024-06-13 00:00:00,
EVT-001608,fd523fad-3fbe-fe33-fae2-d4a8a4752fa7,CUS-00216,page_view,https://shopco.com/products/sports,2022-04-29 00:00:00,
EVT-001609,9aebbc3e-a1f7-8157-58f3-4359a60da1aa,CUS-00378,page_view,https://shopco.com/home,2022-03-27 00:00:00,
EVT-001610,4b7e42df-9c8a-1631-e5f9-5507688928ad,CUS-00333,add_to_cart,https://shopco.com/products/electronics,2023-10-03 00:00:00,PRD-0018
EVT-001611,bb0084fa-3822-b51b-5b00-f1a0d2ed3196,CUS-00287,page_view,https://shopco.com/search,2022-09-20 00:00:00,
EVT-001612,de34106a-fa90-2bfb-a845-f72389924e2d,,page_view,https://shopco.com/products/clothing,2024-01-10 00:00:00,
EVT-001613,a261d918-a050-95fa-deba-029741e15f65,,purchase,https://shopco.com/products/sports,2022-07-31 00:00:00,PRD-0084
EVT-001614,343402ef-44cf-a6ba-5302-e6e2387bccda,,search,https://shopco.com/deals,2022-06-09 00:00:00,
EVT-001615,6f144dc6-b9ed-e33f-bad4-f3e03b523525,CUS-00378,search,https://shopco.com/search,2023-05-06 00:00:00,
EVT-001616,2f5dff13-759a-9725-2e77-abe37ef74fdb,CUS-00181,page_view,https://shopco.com/cart,2023-08-07 00:00:00,
EVT-001617,a5c6c5ae-2e2f-2127-babf-3375f17fb786,CUS-00289,search,https://shopco.com/products/electronics,2022-11-14 00:00:00,
EVT-001618,64ea1dd3-d147-a0bf-2d7f-fe23e29ff19c,,page_view,https://shopco.com/cart,2022-03-13 00:00:00,
EVT-001619,747c7690-3ec8-f48e-6d28-39891271c873,,page_view,https://shopco.com/deals,2022-04-13 00:00:00,
EVT-001620,030492b3-ced8-9c97-c01d-1c62ba0d3f1f,,page_view,https://shopco.com/products/clothing,2023-01-22 00:00:00,
EVT-001621,c3712e42-0378-25da-d399-956c1c2b498f,,purchase,https://shopco.com/products/electronics,2022-05-16 00:00:00,PRD-0003
EVT-001622,a09c4325-f047-fbeb-2483-c45844852295,,product_view,https://shopco.com/products/electronics,2024-03-22 00:00:00,PRD-0011
EVT-001623,8ad8c568-1b39-0777-caaa-4685f5266edf,CUS-00347,page_view,https://shopco.com/products/clothing,2022-07-27 00:00:00,
EVT-001624,e473b0b0-9017-04a8-c279-d9137afd2923,CUS-00455,page_view,https://shopco.com/search,2022-11-11 00:00:00,
EVT-001625,0e4ddb72-3e6a-41f1-278e-2f607a99bd76,,checkout_start,https://shopco.com/checkout,2023-10-05 00:00:00,
EVT-001626,1a521aa2-0b66-0bcd-d32e-4757056de195,,page_view,https://shopco.com/checkout,2022-04-16 00:00:00,
EVT-001627,0624ebdf-396c-8f79-e983-c62e004f5362,CUS-00233,purchase,https://shopco.com/deals,2023-01-30 00:00:00,PRD-0019
EVT-001628,39d38f2b-496e-c0c9-a7c5-f9605a7284a2,CUS-00394,page_view,https://shopco.com/products/clothing,2023-05-19 00:00:00,
EVT-001629,1a0b6310-397a-4dc8-1c31-d9b9fda2f9a0,CUS-00289,page_view,https://shopco.com/home,2022-03-20 00:00:00,
EVT-001630,ecb948f7-ec5e-ac70-5c49-4d631e4c3fdf,CUS-00087,checkout_start,https://shopco.com/products/electronics,2023-09-12 00:00:00,
EVT-001631,55b85720-87cd-9444-6dba-97542d95d98d,,page_view,https://shopco.com/search,2023-11-27 00:00:00,
EVT-001632,4d334878-afe9-c3dc-aad2-6db6e4a35a10,,purchase,https://shopco.com/checkout,2022-12-23 00:00:00,PRD-0020
EVT-001633,a9673fe1-7fce-e629-ea8e-55a545665e79,CUS-00378,page_view,https://shopco.com/checkout,2024-04-10 00:00:00,
EVT-001634,eedf4f78-dc99-4976-008e-c990c9f279a8,CUS-00153,page_view,https://shopco.com/search,2022-11-24 00:00:00,
EVT-001635,cbfe68f0-b8a9-f704-725a-a10d63fe557c,CUS-00490,page_view,https://shopco.com/products/clothing,2022-04-26 00:00:00,
EVT-001636,fea95b73-52b3-a0d1-1727-89242508f357,CUS-00131,purchase,https://shopco.com/search,2024-02-25 00:00:00,PRD-0036
