order_item_id,order_id,product_id,quantity,unit_price
ITEM-002520,ORD-000984,PRD-0016,1,305.06
ITEM-002521,ORD-000984,PRD-0016,2,126.2
ITEM-002522,ORD-000984,PRD-0001,2,142.2
ITEM-002523,ORD-000985,PRD-0075,3,288.71
ITEM-002524,ORD-000985,PRD-0081,3,217.98
ITEM-002525,ORD-000986,PRD-0045,2,120.97
ITEM-002526,ORD-000986,PRD-0074,3,64.59
ITEM-002527,ORD-000987,PRD-0067,3,106.58
ITEM-002528,ORD-000987,PRD-0042,3,237.12
ITEM-002529,ORD-000987,PRD-0047,2,48.22
ITEM-002530,ORD-000987,PRD-0055,2,41.96
ITEM-002531,ORD-000988,PRD-0055,1,195.74
ITEM-002532,ORD-000989,PRD-0010,2,273.96
ITEM-002533,ORD-000989,PRD-0052,3,228.0
ITEM-002534,ORD-000989,PRD-0051,2,237.88
ITEM-002535,ORD-000989,PRD-0082,2,398.64
ITEM-002536,ORD-000990,PRD-0054,1,66.3
ITEM-002537,ORD-000990,PRD-0017,2,287.35
ITEM-002538,ORD-000990,PRD-0017,3,210.14
ITEM-002539,ORD-000990,PRD-0068,1,280.84
ITEM-002540,ORD-000991,PRD-0061,1,301.13
ITEM-002541,ORD-000991,PRD-0072,2,369.46
ITEM-002542,ORD-000991,PRD-0016,3,342.4
ITEM-002543,ORD-000991,PRD-0015,1,154.14
ITEM-002544,ORD-000992,PRD-0006,3,69.79
ITEM-002545,ORD-000992,PRD-0048,2,396.5
ITEM-002546,ORD-000992,PRD-0039,2,199.51
ITEM-002547,ORD-000993,PRD-0019,3,174.49
ITEM-002548,ORD-000993,PRD-0040,2,94.08
ITEM-002549,ORD-000994,PRD-0001,1,223.54
ITEM-002550,ORD-000994,PRD-0009,1,172.85
ITEM-002551,ORD-000994,PRD-0074,2,230.65
ITEM-002552,ORD-000994,PRD-0044,2,195.34
ITEM-002553,ORD-000995,PRD-0018,3,258.22
ITEM-002554,ORD-000995,PRD-0058,3,185.14
ITEM-002555,ORD-000996,PRD-0012,3,269.16
ITEM-002556,ORD-000996,PRD-0053,2,100.8
ITEM-002557,ORD-000996,PRD-0051,2,220.99
ITEM-002558,ORD-000997,PRD-0036,3,44.53
ITEM-002559,ORD-000997,PRD-0022,3,19.67
ITEM-002560,ORD-000997,PRD-0081,3,130.45
ITEM-002561,ORD-000997,PRD-0083,1,261.13
ITEM-002562,ORD-000998,PRD-0025,3,221.32
ITEM-002563,ORD-000999,PRD-0073,3,83.86
ITEM-002564,ORD-001000,PRD-0065,1,56.91
ITEM-002565,ORD-001000,PRD-0069,1,385.33
ITEM-002566,ORD-001000,PRD-0036,1,105.66
ITEM-002567,ORD-001000,PRD-0075,2,43.01
ITEM-002568,ORD-001001,PRD-0052,3,27.54
ITEM-002569,ORD-001001,PRD-0003,2,180.44
ITEM-002570,ORD-001001,PRD-0054,1,345.26
ITEM-002571,ORD-001002,PRD-0049,2,45.5
ITEM-002572,ORD-001002,PRD-0013,3,75.58
ITEM-002573,ORD-001002,PRD-0019,1,109.67
ITEM-002574,ORD-001003,PRD-0020,2,381.34
ITEM-002575,ORD-001004,PRD-0008,3,384.84
ITEM-002576,ORD-001004,PRD-0024,1,288.19
ITEM-002577,ORD-001005,PRD-0050,1,134.82
ITEM-002578,ORD-001005,PRD-0053,2,110.59
ITEM-002579,ORD-001005,PRD-0016,1,89.0
ITEM-002580,ORD-001006,PRD-0064,3,303.43
ITEM-002581,ORD-001006,PRD-0050,1,115.02
ITEM-002582,ORD-001007,PRD-0060,3,168.76
ITEM-002583,ORD-001007,PRD-0062,1,168.92
ITEM-002584,ORD-001007,PRD-0030,1,114.97
ITEM-002585,ORD-001008,PRD-0032,3,264.1
ITEM-002586,ORD-001009,PRD-0039,3,168.63
ITEM-002587,ORD-001009,PRD-0011,3,205.17
ITEM-002588,ORD-001010,PRD-0048,3,394.27
ITEM-002589,ORD-001010,PRD-0032,3,381.52
ITEM-002590,ORD-001011,PRD-0006,1,326.93
ITEM-002591,ORD-001011,PRD-0080,2,264.69
ITEM-002592,ORD-001011,PRD-0022,1,33.47
ITEM-002593,ORD-001011,PRD-0062,2,243.17
ITEM-002594,ORD-001012,PRD-0045,3,92.97
ITEM-002595,ORD-001012,PRD-0066,2,27.74
ITEM-002596,ORD-001012,PRD-0069,3,37.27
ITEM-002597,ORD-001012,PRD-0012,2,282.39
ITEM-002598,ORD-001013,PRD-0072,2,352.53
ITEM-002599,ORD-001013,PRD-0027,3,206.88
ITEM-002600,ORD-001014,PRD-0088,2,257.72
ITEM-002601,ORD-001014,PRD-0058,2,105.91
ITEM-002602,ORD-001014,PRD-0042,2,92.14
ITEM-002603,ORD-001015,PRD-0003,3,62.15
ITEM-002604,ORD-001015,PRD-0001,3,195.85
ITEM-002605,ORD-001015,PRD-0002,3,77.68
ITEM-002606,ORD-001016,PRD-0051,3,41.65
ITEM-002607,ORD-001016,PRD-0084,3,40.23
ITEM-002608,ORD-001016,PRD-0004,3,183.62
ITEM-002609,ORD-001016,PRD-0016,2,389.1
ITEM-002610,ORD-001017,PRD-0077,2,160.83
ITEM-002611,ORD-001017,PRD-0002,1,190.45
ITEM-002612,ORD-001017,PRD-0025,2,13.65
ITEM-002613,ORD-001017,PRD-0003,2,275.42
ITEM-002614,ORD-001018,PRD-0025,1,328.35
ITEM-002615,ORD-001018,PRD-0081,2,325.28
ITEM-002616,ORD-001018,PRD-0029,1,392.25
ITEM-002617,ORD-001019,PRD-0005,2,202.21
ITEM-002618,ORD-001019,PRD-0078,1,12.78
ITEM-002619,ORD-001019,PRD-0082,2,53.27
ITEM-002620,ORD-001020,PRD-0073,3,202.66
ITEM-002621,ORD-001020,PRD-0071,1,267.34
ITEM-002622,ORD-001020,PRD-0073,3,276.13
ITEM-002623,ORD-001021,PRD-0009,3,60.02
ITEM-002624,ORD-001021,PRD-0009,1,111.25
ITEM-002625,ORD-001022,PRD-0067,3,315.08
ITEM-002626,ORD-001022,PRD-0025,3,19.02
ITEM-002627,ORD-001023,PRD-0088,3,354.41
ITEM-002628,ORD-001023,PRD-0001,2,259.98
ITEM-002629,ORD-001023,PRD-0084,1,343.01
ITEM-002630,ORD-001024,PRD-0056,2,116.87
ITEM-002631,ORD-001024,PRD-0088,3,191.97
ITEM-002632,ORD-001024,PRD-0047,3,306.02
ITEM-002633,ORD-001025,PRD-0007,2,368.17
ITEM-002634,ORD-001025,PRD-0069,2,133.33
ITEM-002635,ORD-001026,PRD-0025,2,41.91
ITEM-002636,ORD-001026,PRD-0074,1,396.2
ITEM-002637,ORD-001026,PRD-0029,3,175.29
ITEM-002638,ORD-001026,PRD-0010,1,86.78
ITEM-002639,ORD-001027,PRD-0040,1,254.14
ITEM-002640,ORD-001027,PRD-0013,1,197.19
ITEM-002641,ORD-001027,PRD-0004,3,320.92
ITEM-002642,ORD-001028,PRD-0033,1,52.06
ITEM-002643,ORD-001028,PRD-0031,2,334.68
ITEM-002644,ORD-001028,PRD-0043,3,319.7
ITEM-002645,ORD-001029,PRD-0077,3,181.03
ITEM-002646,ORD-001030,PRD-0081,2,235.78
ITEM-002647,ORD-001031,PRD-0008,1,157.18
ITEM-002648,ORD-001032,PRD-0017,1,368.46
ITEM-002649,ORD-001033,PRD-0008,2,248.19
ITEM-002650,ORD-001033,PRD-0056,1,49.71
ITEM-002651,ORD-001033,PRD-0008,3,30.36
ITEM-002652,ORD-001033,PRD-0049,2,47.37
ITEM-002653,ORD-001034,PRD-0030,3,317.12
ITEM-002654,ORD-001034,PRD-0080,1,186.83
ITEM-002655,ORD-001034,PRD-0060,2,353.18
ITEM-002656,ORD-001034,PRD-0080,1,142.45
ITEM-002657,ORD-001035,PRD-0059,3,138.0
ITEM-002658,ORD-001036,PRD-0014,1,14.79
ITEM-002659,ORD-001036,PRD-0009,3,317.87
ITEM-002660,ORD-001037,PRD-0074,1,258.57
ITEM-002661,ORD-001037,PRD-0033,2,174.19
ITEM-002662,ORD-001038,PRD-0024,1,63.69
ITEM-002663,ORD-001038,PRD-0006,1,59.8
ITEM-002664,ORD-001038,PRD-0075,2,210.12
ITEM-002665,ORD-001038,PRD-0084,2,131.36
ITEM-002666,ORD-001039,PRD-0019,2,130.38
ITEM-002667,ORD-001039,PRD-0044,2,153.84
ITEM-002668,ORD-001040,PRD-0067,3,266.49
ITEM-002669,ORD-001041,PRD-0008,1,207.77
ITEM-002670,ORD-001041,PRD-0072,1,174.6
ITEM-002671,ORD-001042,PRD-0026,3,364.32
ITEM-002672,ORD-001042,PRD-0009,2,83.85
ITEM-002673,ORD-001043,PRD-0060,3,280.04
ITEM-002674,ORD-001043,PRD-0075,3,385.6
ITEM-002675,ORD-001043,PRD-0079,2,173.29
ITEM-002676,ORD-001043,PRD-0021,1,187.18
ITEM-002677,ORD-001044,PRD-0064,1,368.78
ITEM-002678,ORD-001045,PRD-0030,2,253.33
ITEM-002679,ORD-001045,PRD-0031,2,296.49
ITEM-002680,ORD-001046,PRD-0049,1,166.12
ITEM-002681,ORD-001046,PRD-0001,2,13.86
ITEM-002682,ORD-001046,PRD-0046,1,226.33
ITEM-002683,ORD-001047,PRD-0038,2,85.82
ITEM-002684,ORD-001047,PRD-0075,2,27.12
ITEM-002685,ORD-001048,PRD-0026,1,120.8
ITEM-002686,ORD-001049,PRD-0034,3,77.97
ITEM-002687,ORD-001049,PRD-0071,1,79.63
ITEM-002688,ORD-001050,PRD-0023,2,365.15
ITEM-002689,ORD-001051,PRD-0087,1,157.78
ITEM-002690,ORD-001052,PRD-0044,1,128.98
ITEM-002691,ORD-001053,PRD-0048,2,267.75
ITEM-002692,ORD-001053,PRD-0068,3,353.85
ITEM-002693,ORD-001054,PRD-0016,1,354.26
ITEM-002694,ORD-001055,PRD-0025,1,217.7
ITEM-002695,ORD-001055,PRD-0048,2,243.82
ITEM-002696,ORD-001056,PRD-0006,3,239.06
ITEM-002697,ORD-001056,PRD-0069,2,317.94
ITEM-002698,ORD-001057,PRD-0032,1,255.49
ITEM-002699,ORD-001057,PRD-0036,1,342.09
ITEM-002700,ORD-001057,PRD-0075,2,91.6
ITEM-002701,ORD-001058,PRD-0061,3,249.81
ITEM-002702,ORD-001059,PRD-0066,2,303.01
ITEM-002703,ORD-001059,PRD-0083,3,155.96
ITEM-002704,ORD-001060,PRD-0023,2,287.87
ITEM-002705,ORD-001060,PRD-0068,3,198.49
ITEM-002706,ORD-001060,PRD-0064,2,114.65
ITEM-002707,ORD-001060,PRD-0052,3,369.26
ITEM-002708,ORD-001061,PRD-0027,1,359.01
ITEM-002709,ORD-001062,PRD-0031,2,95.25
ITEM-002710,ORD-001062,PRD-0055,2,232.83
ITEM-002711,ORD-001062,PRD-0048,2,224.72
ITEM-002712,ORD-001062,PRD-0018,1,125.07
ITEM-002713,ORD-001063,PRD-0030,3,26.05
ITEM-002714,ORD-001063,PRD-0066,3,141.19
ITEM-002715,ORD-001063,PRD-0058,2,178.68
ITEM-002716,ORD-001064,PRD-0064,2,116.48
ITEM-002717,ORD-001064,PRD-0004,1,182.26
ITEM-002718,ORD-001064,PRD-0034,3,39.6
ITEM-002719,ORD-001065,PRD-0038,3,209.99
ITEM-002720,ORD-001066,PRD-0036,1,48.38
ITEM-002721,ORD-001067,PRD-0047,1,222.95
ITEM-002722,ORD-001068,PRD-0026,3,138.4
ITEM-002723,ORD-001068,PRD-0039,3,328.07
ITEM-002724,ORD-001068,PRD-0088,2,84.35
ITEM-002725,ORD-001069,PRD-0070,2,13.33
ITEM-002726,ORD-001069,PRD-0039,2,330.7
ITEM-002727,ORD-001070,PRD-0052,3,305.54
ITEM-002728,ORD-001070,PRD-0002,2,265.1
ITEM-002729,ORD-001070,PRD-0020,2,98.76
ITEM-002730,ORD-001070,PRD-0027,2,101.15
ITEM-002731,ORD-001071,PRD-0060,2,318.85
ITEM-002732,ORD-001071,PRD-0041,1,177.23
ITEM-002733,ORD-001071,PRD-0054,1,181.09
ITEM-002734,ORD-001071,PRD-0072,1,156.13
ITEM-002735,ORD-001072,PRD-0040,3,13.78
ITEM-002736,ORD-001072,PRD-0085,2,142.53
ITEM-002737,ORD-001073,PRD-0055,3,303.52
ITEM-002738,ORD-001073,PRD-0069,2,137.17
ITEM-002739,ORD-001073,PRD-0003,3,316.29
ITEM-002740,ORD-001073,PRD-0018,1,391.12
ITEM-002741,ORD-001074,PRD-0073,3,321.67
ITEM-002742,ORD-001074,PRD-0078,3,348.11
ITEM-002743,ORD-001074,PRD-0049,1,379.99
ITEM-002744,ORD-001075,PRD-0069,2,83.45
ITEM-002745,ORD-001076,PRD-0043,3,385.16
ITEM-002746,ORD-001077,PRD-0012,1,50.68
ITEM-002747,ORD-001077,PRD-0071,1,22.5
ITEM-002748,ORD-001077,PRD-0078,2,20.47
ITEM-002749,ORD-001078,PRD-0009,2,120.69
ITEM-002750,ORD-001078,PRD-0030,2,267.23
ITEM-002751,ORD-001079,PRD-0059,1,153.77
ITEM-002752,ORD-001080,PRD-0022,2,345.29
ITEM-002753,ORD-001081,PRD-0051,1,395.94
ITEM-002754,ORD-001081,PRD-0017,3,173.18
ITEM-002755,ORD-001081,PRD-0009,2,382.49
ITEM-002756,ORD-001081,PRD-0027,1,349.48
ITEM-002757,ORD-001082,PRD-0056,3,269.27
ITEM-002758,ORD-001082,PRD-0021,3,234.29
ITEM-002759,ORD-001082,PRD-0040,3,89.16
ITEM-002760,ORD-001083,PRD-0036,1,12.9
ITEM-002761,ORD-001083,PRD-0019,2,34.95
ITEM-002762,ORD-001083,PRD-0052,3,324.95
ITEM-002763,ORD-001083,PRD-0068,2,365.02
ITEM-002764,ORD-001084,PRD-0059,2,234.69
ITEM-002765,ORD-001084,PRD-0012,2,262.06
ITEM-002766,ORD-001084,PRD-0059,2,283.12
ITEM-002767,ORD-001084,PRD-0039,2,249.08
ITEM-002768,ORD-001085,PRD-0054,1,80.04
ITEM-002769,ORD-001085,PRD-0080,3,178.51
ITEM-002770,ORD-001086,PRD-0085,1,282.42
ITEM-002771,ORD-001086,PRD-0013,2,282.47
ITEM-002772,ORD-001086,PRD-0006,1,355.36
ITEM-002773,ORD-001086,PRD-0021,2,354.2
ITEM-002774,ORD-001087,PRD-0086,1,282.24
ITEM-002775,ORD-001087,PRD-0028,2,170.4
ITEM-002776,ORD-001087,PRD-0071,1,398.17
ITEM-002777,ORD-001088,PRD-0014,3,308.95
ITEM-002778,ORD-001089,PRD-0053,2,74.29
ITEM-002779,ORD-001089,PRD-0027,3,27.41
ITEM-002780,ORD-001089,PRD-0004,1,259.16
ITEM-002781,ORD-001090,PRD-0049,2,300.92
ITEM-002782,ORD-001090,PRD-0025,2,24.73
ITEM-002783,ORD-001090,PRD-0033,1,286.55
ITEM-002784,ORD-001090,PRD-0018,2,271.42
ITEM-002785,ORD-001091,PRD-0063,2,36.61
ITEM-002786,ORD-001091,PRD-0071,3,104.49
ITEM-002787,ORD-001091,PRD-0057,1,193.61
ITEM-002788,ORD-001091,PRD-0036,1,76.53
ITEM-002789,ORD-001092,PRD-0078,1,79.12
ITEM-002790,ORD-001093,PRD-0069,3,162.43
ITEM-002791,ORD-001094,PRD-0086,1,274.18
ITEM-002792,ORD-001095,PRD-0057,2,79.4
ITEM-002793,ORD-001095,PRD-0005,3,217.6
ITEM-002794,ORD-001096,PRD-0007,3,326.49
ITEM-002795,ORD-001096,PRD-0083,3,289.4
ITEM-002796,ORD-001096,PRD-0014,2,279.24
ITEM-002797,ORD-001096,PRD-0057,1,243.3
ITEM-002798,ORD-001097,PRD-0049,1,372.24
ITEM-002799,ORD-001098,PRD-0031,1,45.64
ITEM-002800,ORD-001098,PRD-0054,1,395.82
ITEM-002801,ORD-001098,PRD-0044,1,275.18
ITEM-002802,ORD-001099,PRD-0029,1,320.8
ITEM-002803,ORD-001100,PRD-0022,1,172.12
ITEM-002804,ORD-001100,PRD-0014,2,135.85
ITEM-002805,ORD-001101,PRD-0080,1,374.39
ITEM-002806,ORD-001101,PRD-0051,2,57.11
ITEM-002807,ORD-001102,PRD-0014,2,136.11
ITEM-002808,ORD-001102,PRD-0002,2,265.06
ITEM-002809,ORD-001103,PRD-0050,1,188.92
ITEM-002810,ORD-001104,PRD-0085,2,263.48
ITEM-002811,ORD-001105,PRD-0006,1,355.33
ITEM-002812,ORD-001105,PRD-0053,2,309.34
ITEM-002813,ORD-001105,PRD-0064,1,287.89
ITEM-002814,ORD-001106,PRD-0033,1,243.95
ITEM-002815,ORD-001106,PRD-0081,3,161.54
ITEM-002816,ORD-001107,PRD-0043,1,257.79
ITEM-002817,ORD-001107,PRD-0041,3,198.03
ITEM-002818,ORD-001108,PRD-0003,3,365.72
ITEM-002819,ORD-001108,PRD-0058,2,209.3
ITEM-002820,ORD-001108,PRD-0030,3,239.11
ITEM-002821,ORD-001109,PRD-0030,1,250.38
ITEM-002822,ORD-001110,PRD-0040,1,297.79
ITEM-002823,ORD-001111,PRD-0080,1,33.37
ITEM-002824,ORD-001111,PRD-0048,2,125.68
ITEM-002825,ORD-001112,PRD-0049,1,260.4
ITEM-002826,ORD-001112,PRD-0031,3,243.25
ITEM-002827,ORD-001113,PRD-0043,1,118.47
ITEM-002828,ORD-001113,PRD-0083,1,213.14
ITEM-002829,ORD-001113,PRD-0054,3,326.96
ITEM-002830,ORD-001113,PRD-0004,1,340.3
ITEM-002831,ORD-001114,PRD-0044,1,90.27
ITEM-002832,ORD-001114,PRD-0007,3,395.47
ITEM-002833,ORD-001114,PRD-0088,3,290.61
ITEM-002834,ORD-001115,PRD-0067,2,81.58
ITEM-002835,ORD-001115,PRD-0081,1,35.2
ITEM-002836,ORD-001115,PRD-0063,1,381.93
ITEM-002837,ORD-001115,PRD-0007,3,396.88
ITEM-002838,ORD-001116,PRD-0017,1,77.73
ITEM-002839,ORD-001116,PRD-0071,1,102.16
ITEM-002840,ORD-001117,PRD-0055,3,192.16
ITEM-002841,ORD-001118,PRD-0026,1,175.37
ITEM-002842,ORD-001118,PRD-0078,1,128.21
ITEM-002843,ORD-001119,PRD-0082,1,116.03
ITEM-002844,ORD-001119,PRD-0062,1,380.9
ITEM-002845,ORD-001119,PRD-0047,2,157.31
ITEM-002846,ORD-001119,PRD-0061,2,174.85
ITEM-002847,ORD-001120,PRD-0020,2,17.73
ITEM-002848,ORD-001120,PRD-0049,2,343.08
ITEM-002849,ORD-001120,PRD-0039,3,219.51
ITEM-002850,ORD-001120,PRD-0071,3,78.52
ITEM-002851,ORD-001121,PRD-0060,2,186.91
ITEM-002852,ORD-001121,PRD-0049,3,246.35
ITEM-002853,ORD-001121,PRD-0010,2,63.3
ITEM-002854,ORD-001121,PRD-0061,1,70.34
ITEM-002855,ORD-001122,PRD-0001,1,346.05
ITEM-002856,ORD-001122,PRD-0048,2,167.78
ITEM-002857,ORD-001123,PRD-0051,3,155.53
ITEM-002858,ORD-001123,PRD-0063,2,260.01
ITEM-002859,ORD-001123,PRD-0076,1,169.43
ITEM-002860,ORD-001123,PRD-0005,1,160.08
ITEM-002861,ORD-001124,PRD-0025,2,383.27
ITEM-002862,ORD-001124,PRD-0045,3,286.56
ITEM-002863,ORD-001125,PRD-0008,3,160.28
ITEM-002864,ORD-001125,PRD-0055,3,106.25
ITEM-002865,ORD-001125,PRD-0062,1,369.37
ITEM-002866,ORD-001126,PRD-0081,3,273.81
ITEM-002867,ORD-001126,PRD-0086,3,67.67
ITEM-002868,ORD-001126,PRD-0078,2,378.26
ITEM-002869,ORD-001127,PRD-0033,1,244.84
ITEM-002870,ORD-001127,PRD-0085,1,14.81
ITEM-002871,ORD-001128,PRD-0083,3,367.58
ITEM-002872,ORD-001129,PRD-0076,1,212.23
ITEM-002873,ORD-001129,PRD-0025,2,74.67
ITEM-002874,ORD-001129,PRD-0055,2,279.82
ITEM-002875,ORD-001129,PRD-0065,3,266.81
ITEM-002876,ORD-001130,PRD-0076,2,296.23
ITEM-002877,ORD-001130,PRD-0012,1,258.11
ITEM-002878,ORD-001130,PRD-0045,1,114.92
ITEM-002879,ORD-001130,PRD-0027,3,165.21
ITEM-002880,ORD-001131,PRD-0001,1,328.39
ITEM-002881,ORD-001131,PRD-0001,1,37.24
ITEM-002882,ORD-001131,PRD-0054,3,172.57
ITEM-002883,ORD-001132,PRD-0056,1,78.8
ITEM-002884,ORD-001132,PRD-0024,3,62.39
ITEM-002885,ORD-001132,PRD-0063,1,206.02
ITEM-002886,ORD-001133,PRD-0058,3,327.6
ITEM-002887,ORD-001134,PRD-0026,1,302.47
ITEM-002888,ORD-001134,PRD-0025,2,393.35
ITEM-002889,ORD-001135,PRD-0057,3,366.06
ITEM-002890,ORD-001135,PRD-0014,3,74.79
ITEM-002891,ORD-001135,PRD-0038,1,157.31
ITEM-002892,ORD-001135,PRD-0036,1,143.44
ITEM-002893,ORD-001136,PRD-0062,2,272.39
ITEM-002894,ORD-001136,PRD-0013,1,33.81
ITEM-002895,ORD-001137,PRD-0086,3,317.79
ITEM-002896,ORD-001138,PRD-0013,1,213.71
ITEM-002897,ORD-001139,PRD-0049,3,212.83
ITEM-002898,ORD-001140,PRD-0063,2,305.2
ITEM-002899,ORD-001140,PRD-0078,2,141.25
ITEM-002900,ORD-001140,PRD-0088,2,399.78
ITEM-002901,ORD-001141,PRD-0047,3,165.4
ITEM-002902,ORD-001141,PRD-0079,1,390.37
ITEM-002903,ORD-001142,PRD-0013,1,188.2
ITEM-002904,ORD-001142,PRD-0052,3,335.81
ITEM-002905,ORD-001142,PRD-0018,1,244.74
ITEM-002906,ORD-001143,PRD-0032,2,186.25
ITEM-002907,ORD-001143,PRD-0088,3,349.24
ITEM-002908,ORD-001143,PRD-0066,2,267.49
ITEM-002909,ORD-001144,PRD-0082,2,16.49
ITEM-002910,ORD-001145,PRD-0006,3,136.95
ITEM-002911,ORD-001145,PRD-0057,1,246.64
ITEM-002912,ORD-001145,PRD-0052,3,248.91
ITEM-002913,ORD-001146,PRD-0045,2,376.24
ITEM-002914,ORD-001147,PRD-0085,3,363.03
ITEM-002915,ORD-001147,PRD-0050,2,246.8
ITEM-002916,ORD-001147,PRD-0019,3,351.73
ITEM-002917,ORD-001147,PRD-0065,1,59.87
ITEM-002918,ORD-001148,PRD-0039,3,398.56
ITEM-002919,ORD-001149,PRD-0022,2,382.47
ITEM-002920,ORD-001149,PRD-0062,3,220.86
ITEM-002921,ORD-001149,PRD-0032,1,76.47
ITEM-002922,ORD-001149,PRD-0085,3,44.88
ITEM-002923,ORD-001150,PRD-0004,1,372.31
ITEM-002924,ORD-001150,PRD-0042,2,308.86
ITEM-002925,ORD-001150,PRD-0029,3,110.48
ITEM-002926,ORD-001150,PRD-0061,3,58.01
ITEM-002927,ORD-001151,PRD-0069,3,292.91
ITEM-002928,ORD-001151,PRD-0012,3,139.79
ITEM-002929,ORD-001152,PRD-0074,3,35.22
ITEM-002930,ORD-001152,PRD-0044,2,364.97
ITEM-002931,ORD-001153,PRD-0084,3,316.18
ITEM-002932,ORD-001153,PRD-0056,1,97.18
ITEM-002933,ORD-001153,PRD-0015,2,44.2
ITEM-002934,ORD-001153,PRD-0012,2,298.83
ITEM-002935,ORD-001154,PRD-0015,3,153.42
ITEM-002936,ORD-001154,PRD-0041,2,235.0
ITEM-002937,ORD-001155,PRD-0040,1,240.12
ITEM-002938,ORD-001156,PRD-0050,2,134.66
ITEM-002939,ORD-001156,PRD-0047,3,374.23
ITEM-002940,ORD-001157,PRD-0067,3,244.63
ITEM-002941,ORD-001157,PRD-0029,1,164.17
ITEM-002942,ORD-001158,PRD-0041,1,328.3
ITEM-002943,ORD-001158,PRD-0038,1,204.93
ITEM-002944,ORD-001158,PRD-0059,1,244.57
ITEM-002945,ORD-001158,PRD-0019,3,269.49
ITEM-002946,ORD-001159,PRD-0077,2,130.47
ITEM-002947,ORD-001160,PRD-0036,3,233.85
ITEM-002948,ORD-001161,PRD-0064,2,284.61
ITEM-002949,ORD-001161,PRD-0049,1,392.65
ITEM-002950,ORD-001162,PRD-0020,3,92.14
ITEM-002951,ORD-001162,PRD-0029,3,296.93
ITEM-002952,ORD-001162,PRD-0023,2,293.68
ITEM-002953,ORD-001163,PRD-0085,1,396.51
ITEM-002954,ORD-001163,PRD-0071,2,141.59
ITEM-002955,ORD-001163,PRD-0087,2,396.22
ITEM-002956,ORD-001164,PRD-0051,1,215.86
ITEM-002957,ORD-001164,PRD-0037,2,281.59
ITEM-002958,ORD-001164,PRD-0025,3,343.94
ITEM-002959,ORD-001164,PRD-0051,1,61.05
ITEM-002960,ORD-001165,PRD-0039,2,265.31
ITEM-002961,ORD-001166,PRD-0057,3,198.15
ITEM-002962,ORD-001166,PRD-0019,1,95.07
ITEM-002963,ORD-001167,PRD-0084,1,151.27
ITEM-002964,ORD-001167,PRD-0074,1,274.54
ITEM-002965,ORD-001168,PRD-0049,2,274.98
ITEM-002966,ORD-001168,PRD-0022,1,47.46
ITEM-002967,ORD-001169,PRD-0023,1,55.77
ITEM-002968,ORD-001169,PRD-0066,3,142.01
ITEM-002969,ORD-001169,PRD-0056,1,254.52
ITEM-002970,ORD-001169,PRD-0052,1,23.26
ITEM-002971,ORD-001170,PRD-0051,2,128.05
ITEM-002972,ORD-001170,PRD-0077,1,264.59
ITEM-002973,ORD-001171,PRD-0086,3,44.95
ITEM-002974,ORD-001171,PRD-0060,3,159.02
ITEM-002975,ORD-001171,PRD-0081,3,183.6
ITEM-002976,ORD-001171,PRD-0002,1,55.48
ITEM-002977,ORD-001172,PRD-0063,3,270.83
ITEM-002978,ORD-001173,PRD-0003,3,233.46
ITEM-002979,ORD-001173,PRD-0074,2,116.75
ITEM-002980,ORD-001174,PRD-0076,1,159.74
ITEM-002981,ORD-001175,PRD-0039,3,58.84
ITEM-002982,ORD-001175,PRD-0042,1,288.37
ITEM-002983,ORD-001175,PRD-0069,1,168.08
ITEM-002984,ORD-001175,PRD-0003,2,226.86
ITEM-002985,ORD-001176,PRD-0009,3,336.49
ITEM-002986,ORD-001176,PRD-0069,3,329.34
ITEM-002987,ORD-001176,PRD-0084,1,303.87
ITEM-002988,ORD-001176,PRD-0027,3,360.06
ITEM-002989,ORD-001177,PRD-0077,3,80.18
ITEM-002990,ORD-001177,PRD-0072,2,322.2
ITEM-002991,ORD-001178,PRD-0006,1,234.28
ITEM-002992,ORD-001179,PRD-0012,3,110.14
ITEM-002993,ORD-001179,PRD-0005,1,392.17
ITEM-002994,ORD-001180,PRD-0047,3,76.93
ITEM-002995,ORD-001180,PRD-0085,1,106.85
ITEM-002996,ORD-001180,PRD-0006,3,362.8
ITEM-002997,ORD-001181,PRD-0085,3,183.52
ITEM-002998,ORD-001181,PRD-0074,2,281.09
ITEM-002999,ORD-001181,PRD-0067,2,246.41
ITEM-003000,ORD-001182,PRD-0013,3,329.71
ITEM-003001,ORD-001182,PRD-0031,1,83.35
ITEM-003002,ORD-001183,PRD-0028,1,244.84
ITEM-003003,ORD-001183,PRD-0028,3,150.04
ITEM-003004,ORD-001183,PRD-0017,3,252.7
ITEM-003005,ORD-001184,PRD-0071,2,111.66
ITEM-003006,ORD-001185,PRD-0052,2,42.47
ITEM-003007,ORD-001185,PRD-0033,3,175.88
ITEM-003008,ORD-001186,PRD-0069,1,37.52
ITEM-003009,ORD-001186,PRD-0035,3,281.75
ITEM-003010,ORD-001187,PRD-0048,3,266.35
ITEM-003011,ORD-001187,PRD-0066,3,73.98
ITEM-003012,ORD-001188,PRD-0041,2,157.79
ITEM-003013,ORD-001188,PRD-0078,1,40.23
ITEM-003014,ORD-001189,PRD-0069,1,276.75
ITEM-003015,ORD-001190,PRD-0009,2,259.67
ITEM-003016,ORD-001190,PRD-0047,2,313.45
ITEM-003017,ORD-001190,PRD-0019,1,116.72
ITEM-003018,ORD-001190,PRD-0013,2,392.0
